150 11175
92 49 15
92 51 10
92 53 10
92 54 30
92 55 30
92 57 30
92 58 15
92 59 10
92 60 30
92 61 10
92 62 15
92 64 15
92 66 15
92 68 30
92 69 30
92 70 10
92 74 30
92 75 10
92 76 15
92 77 15
92 79 15
92 80 15
92 82 15
92 83 15
92 86 10
92 87 10
92 89 15
92 91 30
92 97 15
92 98 10
92 99 30
92 100 15
92 101 10
92 103 10
92 104 10
92 106 15
92 107 10
92 111 10
92 112 30
92 113 30
92 119 30
92 120 10
92 124 10
92 128 10
92 129 10
92 130 30
92 132 10
92 135 15
92 136 30
92 137 30
92 138 15
92 142 15
92 144 10
92 145 10
92 147 10
92 148 15
92 149 10
93 3 10
93 5 30
93 8 30
93 12 30
93 13 15
93 14 15
93 16 15
93 20 10
93 21 30
93 22 30
93 23 15
93 24 15
93 25 30
93 26 30
93 27 30
93 28 15
93 29 30
93 35 10
93 38 10
93 41 30
93 42 30
93 43 10
93 47 30
93 54 30
93 56 30
93 57 30
93 59 10
93 60 15
93 61 15
93 63 15
93 64 10
93 66 30
93 67 15
93 70 15
93 71 10
93 72 15
93 75 15
93 76 10
93 77 10
93 78 30
93 79 30
93 85 10
93 87 10
93 88 30
93 90 15
93 91 30
93 92 15
93 95 15
93 99 30
93 100 30
93 102 15
93 103 15
93 104 15
93 105 10
93 107 10
93 108 10
93 109 10
93 110 10
93 112 30
93 113 30
93 116 15
93 119 10
93 121 10
93 126 15
93 127 15
93 129 15
93 132 10
93 141 15
93 142 10
93 145 15
93 147 10
93 149 15
94 1 15
94 2 30
94 4 30
94 6 10
94 7 30
94 9 30
94 11 30
94 12 15
94 13 15
94 16 10
94 18 10
94 22 15
94 23 30
94 24 15
94 26 10
94 27 15
94 32 30
94 34 15
94 36 30
94 38 10
94 39 15
94 41 30
94 43 10
94 44 10
94 46 10
94 47 30
94 48 15
94 49 15
94 50 10
94 57 15
94 58 15
94 59 15
94 61 15
94 65 10
94 67 15
94 68 30
94 69 30
94 71 30
94 73 10
94 74 10
94 75 30
94 77 30
94 82 30
94 84 15
94 86 10
94 88 10
94 90 10
94 91 10
94 92 10
94 93 30
94 96 10
94 97 30
94 99 10
94 101 30
94 103 15
94 104 30
94 106 10
94 107 15
94 108 15
94 109 30
94 113 15
94 114 10
94 117 10
94 119 30
94 123 30
94 126 10
94 127 15
94 129 30
94 131 15
94 132 30
94 135 30
94 136 30
94 138 30
94 143 10
94 145 15
94 147 30
94 149 15
95 1 15
95 2 30
95 4 10
95 6 10
95 9 30
95 10 15
95 12 10
95 13 15
95 14 15
95 18 10
95 19 10
95 21 10
95 23 10
95 24 15
95 27 30
95 28 15
95 29 15
95 30 30
95 31 10
95 38 15
95 39 15
95 41 10
95 43 10
95 46 15
95 49 10
95 50 30
95 54 30
95 58 15
95 61 15
95 66 15
95 67 30
95 68 15
95 69 15
95 70 30
95 72 30
95 74 30
95 76 15
95 77 15
95 79 30
95 82 10
95 85 15
95 87 10
95 91 15
95 92 10
95 94 10
95 96 15
95 99 15
95 100 10
95 102 15
95 104 30
95 107 15
95 108 30
95 109 15
95 111 15
95 114 10
95 115 15
95 116 15
95 120 30
95 124 15
95 128 30
95 130 30
95 131 30
95 132 15
95 133 10
95 134 30
95 135 30
95 136 30
95 138 30
95 140 10
95 141 10
95 143 30
95 145 10
95 146 30
95 147 10
95 149 15
96 2 10
96 3 30
96 5 10
96 6 10
96 7 30
96 8 10
96 9 10
96 10 15
96 12 15
96 13 10
96 18 10
96 19 10
96 20 30
96 26 15
96 27 30
96 31 30
96 32 30
96 34 15
96 37 30
96 38 15
96 39 30
96 42 15
96 44 10
96 46 30
96 47 10
96 49 10
96 52 15
96 55 10
96 57 15
96 58 10
96 60 10
96 61 15
96 62 30
96 64 15
96 66 30
96 67 15
96 68 10
96 69 15
96 70 30
96 72 15
96 73 30
96 74 30
96 76 30
96 77 15
96 78 15
96 80 15
96 84 10
96 89 10
96 90 15
96 92 10
96 93 10
96 101 10
96 103 30
96 105 15
96 107 15
96 109 10
96 110 10
96 112 30
96 114 15
96 115 15
96 117 30
96 118 30
96 120 10
96 124 30
96 125 15
96 126 10
96 127 15
96 129 30
96 130 15
96 135 10
96 137 15
96 139 30
96 140 10
96 144 30
96 146 30
96 149 15
97 1 10
97 3 30
97 4 30
97 6 30
97 8 15
97 12 15
97 16 30
97 17 15
97 19 10
97 27 15
97 33 30
97 36 15
97 38 15
97 41 30
97 42 30
97 44 15
97 45 30
97 46 30
97 48 15
97 50 10
97 55 10
97 57 15
97 60 15
97 61 15
97 62 30
97 63 10
97 65 10
97 66 30
97 69 10
97 70 10
97 75 30
97 77 15
97 78 10
97 80 15
97 81 10
97 82 10
97 85 30
97 86 10
97 87 10
97 88 15
97 89 10
97 90 10
97 91 30
97 93 15
97 95 15
97 96 10
97 99 30
97 100 10
97 101 15
97 102 10
97 105 10
97 106 10
97 107 10
97 108 30
97 109 15
97 111 30
97 112 15
97 113 30
97 115 15
97 120 30
97 121 30
97 124 15
97 125 10
97 126 10
97 127 15
97 128 15
97 129 15
97 132 30
97 133 30
97 134 10
97 135 30
97 136 10
97 140 10
97 141 10
97 142 10
97 144 10
97 145 10
97 147 15
97 149 15
98 5 10
98 8 10
98 11 30
98 12 15
98 15 30
98 18 10
98 20 30
98 22 30
98 27 30
98 29 10
98 32 10
98 35 30
98 38 30
98 39 30
98 41 30
98 42 30
98 46 15
98 47 10
98 48 30
98 52 15
98 53 10
98 55 15
98 56 15
98 57 15
98 58 10
98 62 15
98 65 30
98 66 10
98 68 15
98 71 15
98 73 30
98 75 30
98 78 10
98 79 15
98 82 30
98 83 15
98 91 15
98 93 10
98 94 15
98 95 15
98 96 15
98 97 15
98 99 10
98 100 15
98 104 10
98 105 15
98 108 30
98 110 15
98 111 30
98 112 10
98 114 15
98 116 10
98 117 10
98 118 15
98 120 15
98 122 15
98 124 30
98 126 10
98 127 10
98 128 10
98 130 15
98 131 30
98 133 30
98 134 10
98 135 10
98 139 10
98 140 15
98 143 15
98 145 10
98 147 15
98 149 15
99 1 10
99 2 30
99 5 30
99 6 15
99 7 15
99 9 10
99 10 15
99 11 10
99 12 10
99 13 30
99 15 15
99 19 15
99 20 30
99 22 10
99 23 10
99 24 10
99 26 15
99 29 10
99 30 30
99 31 10
99 33 15
99 34 15
99 35 15
99 36 10
99 41 30
99 42 15
99 43 30
99 44 15
99 47 10
99 50 15
99 53 10
99 54 15
99 56 10
99 58 30
99 59 15
99 60 10
99 61 30
99 65 30
99 67 30
99 68 30
99 73 15
99 74 15
99 79 10
99 82 30
99 83 15
99 86 10
99 87 30
99 89 15
99 91 30
99 96 30
99 101 30
99 103 10
99 105 30
99 106 10
99 108 15
99 109 10
99 110 10
99 111 30
99 112 30
99 113 15
99 114 30
99 116 10
99 122 30
99 126 15
99 127 10
99 129 30
99 130 10
99 133 10
99 138 30
99 139 15
99 142 30
99 143 10
99 144 15
99 146 30
99 148 15
99 149 15
100 2 10
100 3 10
100 4 15
100 6 15
100 8 15
100 9 10
100 13 10
100 14 30
100 15 15
100 17 30
100 19 10
100 20 10
100 21 30
100 23 10
100 25 30
100 27 10
100 28 15
100 30 15
100 31 30
100 33 15
100 34 30
100 35 15
100 37 30
100 40 30
100 41 15
100 42 10
100 43 15
100 49 10
100 50 15
100 51 30
100 54 30
100 57 10
100 58 15
100 61 30
100 62 15
100 65 15
100 66 10
100 67 15
100 70 15
100 73 15
100 74 30
100 76 30
100 78 15
100 81 30
100 82 10
100 83 30
100 84 30
100 85 30
100 87 30
100 89 15
100 94 30
100 96 10
100 99 15
100 105 10
100 110 15
100 111 30
100 112 15
100 114 10
100 117 30
100 118 15
100 119 30
100 120 30
100 121 30
100 122 10
100 124 10
100 127 10
100 129 30
100 132 15
100 134 30
100 135 30
100 137 15
100 138 10
100 140 10
100 141 30
100 142 10
100 144 30
100 146 10
100 147 15
100 149 30
101 1 30
101 7 15
101 8 30
101 10 15
101 14 30
101 15 30
101 16 15
101 18 30
101 20 15
101 21 30
101 23 10
101 24 10
101 26 10
101 27 15
101 28 10
101 29 10
101 31 15
101 34 15
101 40 15
101 43 10
101 44 15
101 47 30
101 49 10
101 51 10
101 52 30
101 53 10
101 54 15
101 56 30
101 57 15
101 58 30
101 59 30
101 60 10
101 63 10
101 64 15
101 66 30
101 67 10
101 73 30
101 75 10
101 76 15
101 77 15
101 82 10
101 84 10
101 88 30
101 91 15
101 93 15
101 95 10
101 98 10
101 100 10
101 104 10
101 105 15
101 106 15
101 112 30
101 115 15
101 116 30
101 117 10
101 118 15
101 119 10
101 120 30
101 121 15
101 123 15
101 125 15
101 127 30
101 128 10
101 132 10
101 134 30
101 135 30
101 136 15
101 137 10
101 140 10
101 141 30
101 149 15
102 1 10
102 4 15
102 9 30
102 13 15
102 16 15
102 17 15
102 18 15
102 19 10
102 26 15
102 27 15
102 29 15
102 32 30
102 37 10
102 39 10
102 40 30
102 42 10
102 43 30
102 44 30
102 47 15
102 50 30
102 52 30
102 55 15
102 56 15
102 61 30
102 65 10
102 67 10
102 68 15
102 69 10
102 71 30
102 75 15
102 77 15
102 79 30
102 80 30
102 83 10
102 84 10
102 85 10
102 86 30
102 91 15
102 92 15
102 94 15
102 96 30
102 98 15
102 99 15
102 100 30
102 101 30
102 103 10
102 104 15
102 105 30
102 106 10
102 108 15
102 111 15
102 112 10
102 115 10
102 116 10
102 119 15
102 120 10
102 121 15
102 122 10
102 125 15
102 126 15
102 127 15
102 128 15
102 130 15
102 131 30
102 132 30
102 134 30
102 138 30
102 139 15
102 140 30
102 143 15
102 145 30
102 146 15
102 147 10
102 149 15
103 2 15
103 3 30
103 6 30
103 9 10
103 12 10
103 14 15
103 15 15
103 17 10
103 21 10
103 23 15
103 25 10
103 31 30
103 35 10
103 36 10
103 40 10
103 41 15
103 42 10
103 44 30
103 45 10
103 46 10
103 50 15
103 51 10
103 52 30
103 54 30
103 56 30
103 58 30
103 59 15
103 60 15
103 62 30
103 63 15
103 64 30
103 66 30
103 67 15
103 68 30
103 70 10
103 72 30
103 77 30
103 79 30
103 80 10
103 81 15
103 82 10
103 83 30
103 84 30
103 87 15
103 88 30
103 89 30
103 95 30
103 97 10
103 98 10
103 100 10
103 101 15
103 104 15
103 109 10
103 110 10
103 112 15
103 115 10
103 116 10
103 118 10
103 119 10
103 122 10
103 126 30
103 129 15
103 134 30
103 135 10
103 136 10
103 139 15
103 141 10
103 143 15
103 144 10
103 145 10
103 147 10
103 149 15
104 1 10
104 5 10
104 6 15
104 7 15
104 8 30
104 9 10
104 11 15
104 12 15
104 16 10
104 19 15
104 22 10
104 23 15
104 24 30
104 26 15
104 27 10
104 31 30
104 35 30
104 38 15
104 39 15
104 41 10
104 42 30
104 44 30
104 45 15
104 46 30
104 48 30
104 52 30
104 54 10
104 55 10
104 56 30
104 57 10
104 59 15
104 60 30
104 62 15
104 63 10
104 67 10
104 69 10
104 70 10
104 71 15
104 74 15
104 76 10
104 78 15
104 84 15
104 86 10
104 87 30
104 90 15
104 91 15
104 96 15
104 97 30
104 99 10
104 100 30
104 106 30
104 107 30
104 110 10
104 111 30
104 112 15
104 113 15
104 115 30
104 117 15
104 119 30
104 121 10
104 123 10
104 125 30
104 135 15
104 136 15
104 138 10
104 141 15
104 144 15
104 145 10
104 147 30
104 149 30
105 8 15
105 9 30
105 11 10
105 17 10
105 18 30
105 23 30
105 26 15
105 28 10
105 29 30
105 30 30
105 31 10
105 33 30
105 34 10
105 35 10
105 36 10
105 38 30
105 39 10
105 40 10
105 41 15
105 44 30
105 45 15
105 47 30
105 48 30
105 51 15
105 52 10
105 54 30
105 66 10
105 68 15
105 69 10
105 70 10
105 72 15
105 73 15
105 74 30
105 76 30
105 77 15
105 78 30
105 79 30
105 81 10
105 84 15
105 85 30
105 87 15
105 88 10
105 89 15
105 91 15
105 92 10
105 94 30
105 95 10
105 103 30
105 104 10
105 106 30
105 107 15
105 108 15
105 109 15
105 111 10
105 115 10
105 116 15
105 117 30
105 118 10
105 121 30
105 123 15
105 125 10
105 127 30
105 128 10
105 129 30
105 132 30
105 137 10
105 139 15
105 140 30
105 142 10
105 143 15
105 146 15
105 148 15
105 149 15
106 1 15
106 2 10
106 3 15
106 4 15
106 5 30
106 6 15
106 10 15
106 11 10
106 15 10
106 16 30
106 17 10
106 19 15
106 20 30
106 21 10
106 22 15
106 24 15
106 29 15
106 31 10
106 32 10
106 33 15
106 34 15
106 35 30
106 37 10
106 38 10
106 39 10
106 40 15
106 41 15
106 42 30
106 43 15
106 44 15
106 45 10
106 46 15
106 48 30
106 49 10
106 53 30
106 57 10
106 59 30
106 60 15
106 64 30
106 67 30
106 72 10
106 73 10
106 77 15
106 79 15
106 80 30
106 82 15
106 84 15
106 86 10
106 87 30
106 88 10
106 90 30
106 93 10
106 95 10
106 96 30
106 98 10
106 100 15
106 103 30
106 108 15
106 111 10
106 114 30
106 117 10
106 122 10
106 124 15
106 125 10
106 126 30
106 129 30
106 131 30
106 132 10
106 133 15
106 134 10
106 135 15
106 136 30
106 138 30
106 139 30
106 140 10
106 143 10
106 145 10
106 148 10
106 149 10
107 1 10
107 2 10
107 3 15
107 5 10
107 7 10
107 8 10
107 11 10
107 12 30
107 16 10
107 19 15
107 22 10
107 23 30
107 24 10
107 28 15
107 30 30
107 31 10
107 32 10
107 35 15
107 36 30
107 38 15
107 39 15
107 40 15
107 41 30
107 42 15
107 43 10
107 45 30
107 47 30
107 48 10
107 49 30
107 50 30
107 51 15
107 53 10
107 56 10
107 59 15
107 63 30
107 65 15
107 66 10
107 69 30
107 70 30
107 73 15
107 75 10
107 80 10
107 82 10
107 84 10
107 85 10
107 88 10
107 89 10
107 90 10
107 91 15
107 98 30
107 99 30
107 100 30
107 101 10
107 102 15
107 103 10
107 106 30
107 110 30
107 115 10
107 123 10
107 125 10
107 128 10
107 129 10
107 131 10
107 133 10
107 136 10
107 137 15
107 138 15
107 139 10
107 140 30
107 142 15
107 143 10
107 144 30
107 149 15
108 5 30
108 6 30
108 7 10
108 8 15
108 10 15
108 11 30
108 12 10
108 13 10
108 14 30
108 15 10
108 17 15
108 18 10
108 20 15
108 22 10
108 24 30
108 29 30
108 30 10
108 31 10
108 32 30
108 34 15
108 36 10
108 40 10
108 41 15
108 42 15
108 44 30
108 47 30
108 51 10
108 53 15
108 56 15
108 57 30
108 59 15
108 60 15
108 62 15
108 65 10
108 67 30
108 68 15
108 69 30
108 70 15
108 72 30
108 76 10
108 81 30
108 84 15
108 85 15
108 86 15
108 90 10
108 92 10
108 96 10
108 100 30
108 101 15
108 103 30
108 104 10
108 107 10
108 110 30
108 112 15
108 115 30
108 117 30
108 119 15
108 124 10
108 126 10
108 128 10
108 129 10
108 131 10
108 134 30
108 137 10
108 138 10
108 141 10
108 142 30
108 143 15
108 147 10
108 149 15
109 4 10
109 8 15
109 10 30
109 11 30
109 12 30
109 13 30
109 15 10
109 16 30
109 17 15
109 18 30
109 22 30
109 23 30
109 24 30
109 26 15
109 27 30
109 30 15
109 33 30
109 34 15
109 35 10
109 36 10
109 39 10
109 40 30
109 41 15
109 42 15
109 43 30
109 45 15
109 47 15
109 51 30
109 52 30
109 54 15
109 56 15
109 58 30
109 59 15
109 63 10
109 64 30
109 65 15
109 68 10
109 70 30
109 72 30
109 73 10
109 74 10
109 76 10
109 78 30
109 81 30
109 82 15
109 83 30
109 84 10
109 85 30
109 86 30
109 88 15
109 89 15
109 92 30
109 98 30
109 100 10
109 101 30
109 102 10
109 104 10
109 106 15
109 107 15
109 108 30
109 110 30
109 111 30
109 112 30
109 113 15
109 120 10
109 121 15
109 122 15
109 128 10
109 133 30
109 134 30
109 137 15
109 138 10
109 139 15
109 140 30
109 141 30
109 143 15
109 144 30
109 146 30
109 147 30
109 148 10
109 149 30
110 2 10
110 3 30
110 5 30
110 6 10
110 7 15
110 11 30
110 13 10
110 14 10
110 16 15
110 17 15
110 18 15
110 19 30
110 22 30
110 23 30
110 26 30
110 30 10
110 34 30
110 35 10
110 37 15
110 39 30
110 40 15
110 43 30
110 49 15
110 54 15
110 55 10
110 57 10
110 58 10
110 59 10
110 61 30
110 63 10
110 64 15
110 65 10
110 67 15
110 69 15
110 71 10
110 73 10
110 76 30
110 77 30
110 78 10
110 79 30
110 80 15
110 81 15
110 82 15
110 83 15
110 84 10
110 85 15
110 86 30
110 87 30
110 89 30
110 92 30
110 94 10
110 95 15
110 97 30
110 101 15
110 102 30
110 105 30
110 106 15
110 111 10
110 114 30
110 115 10
110 118 15
110 119 10
110 121 15
110 125 10
110 126 10
110 127 30
110 128 15
110 130 30
110 131 10
110 132 30
110 133 15
110 135 10
110 136 10
110 137 10
110 140 30
110 144 15
110 146 15
110 149 30
111 4 15
111 6 15
111 9 15
111 12 15
111 13 30
111 14 10
111 15 10
111 18 10
111 23 15
111 24 30
111 25 30
111 26 15
111 27 15
111 30 30
111 31 30
111 33 30
111 37 10
111 38 10
111 42 10
111 43 10
111 44 15
111 45 10
111 47 30
111 48 10
111 51 30
111 52 10
111 54 15
111 55 30
111 56 30
111 60 30
111 61 30
111 64 15
111 67 15
111 69 10
111 71 30
111 72 30
111 74 30
111 77 30
111 78 30
111 79 15
111 80 10
111 83 10
111 84 10
111 87 10
111 89 30
111 91 15
111 93 15
111 94 30
111 96 10
111 101 15
111 103 10
111 107 10
111 108 10
111 112 30
111 113 30
111 114 10
111 116 30
111 117 30
111 118 30
111 119 30
111 122 10
111 127 30
111 128 10
111 129 30
111 132 10
111 133 30
111 135 15
111 137 15
111 139 15
111 140 30
111 144 15
111 147 15
111 149 30
112 1 30
112 3 15
112 4 10
112 10 15
112 11 10
112 16 10
112 21 30
112 22 10
112 23 15
112 27 15
112 29 10
112 30 15
112 32 10
112 33 10
112 36 10
112 37 30
112 38 30
112 42 30
112 43 15
112 44 30
112 47 15
112 48 15
112 51 30
112 52 10
112 53 30
112 54 15
112 56 15
112 57 15
112 59 15
112 60 30
112 62 10
112 65 10
112 67 10
112 68 15
112 69 10
112 71 30
112 72 30
112 73 30
112 74 15
112 75 15
112 76 15
112 77 10
112 79 30
112 80 10
112 81 10
112 84 10
112 85 10
112 87 10
112 88 30
112 89 15
112 94 10
112 95 15
112 105 30
112 106 10
112 107 10
112 110 10
112 113 15
112 115 15
112 116 30
112 121 30
112 125 10
112 126 10
112 129 15
112 130 10
112 133 30
112 134 15
112 135 15
112 137 10
112 140 10
112 142 15
112 144 30
112 145 30
112 149 30
113 3 10
113 4 10
113 5 15
113 8 10
113 9 30
113 11 10
113 14 30
113 17 10
113 19 30
113 22 30
113 23 10
113 28 30
113 30 15
113 37 30
113 39 10
113 40 10
113 44 10
113 48 15
113 49 30
113 50 10
113 54 10
113 55 15
113 56 15
113 58 10
113 59 15
113 60 15
113 62 10
113 69 15
113 70 30
113 72 10
113 74 30
113 75 10
113 76 15
113 80 15
113 82 30
113 83 30
113 88 10
113 91 15
113 95 30
113 96 15
113 98 15
113 100 30
113 101 15
113 102 10
113 103 30
113 105 15
113 106 10
113 107 10
113 108 10
113 110 30
113 116 15
113 117 30
113 118 30
113 121 15
113 124 15
113 126 15
113 129 15
113 132 10
113 136 15
113 140 10
113 141 30
113 145 10
113 149 30
114 1 30
114 2 30
114 5 10
114 7 15
114 8 10
114 9 30
114 10 10
114 14 10
114 15 15
114 17 10
114 20 30
114 22 10
114 25 15
114 26 15
114 31 10
114 32 30
114 37 15
114 40 30
114 41 30
114 44 30
114 45 10
114 46 15
114 48 10
114 53 15
114 57 10
114 62 10
114 63 15
114 66 10
114 70 10
114 72 30
114 73 15
114 74 15
114 75 30
114 80 10
114 81 30
114 82 15
114 83 15
114 85 30
114 86 30
114 87 30
114 88 30
114 89 30
114 92 15
114 93 15
114 97 10
114 101 10
114 102 30
114 103 30
114 104 15
114 105 30
114 107 30
114 108 10
114 109 10
114 112 30
114 113 30
114 115 10
114 116 30
114 117 30
114 119 10
114 123 10
114 124 15
114 127 15
114 131 15
114 132 30
114 135 10
114 137 30
114 139 30
114 143 10
114 145 30
114 146 10
114 147 30
114 149 10
115 1 15
115 2 30
115 4 15
115 5 10
115 6 10
115 7 15
115 8 10
115 10 10
115 11 15
115 12 10
115 14 10
115 16 15
115 17 30
115 18 30
115 22 10
115 23 30
115 24 10
115 26 10
115 28 30
115 29 10
115 32 10
115 33 30
115 38 10
115 39 30
115 40 30
115 42 10
115 43 15
115 46 10
115 49 30
115 51 30
115 52 15
115 54 15
115 56 10
115 57 30
115 59 30
115 60 30
115 61 15
115 70 30
115 71 15
115 72 30
115 73 15
115 74 10
115 77 30
115 78 15
115 79 30
115 80 10
115 81 10
115 82 15
115 84 30
115 85 15
115 86 30
115 87 15
115 92 10
115 93 30
115 94 10
115 98 10
115 99 15
115 100 10
115 106 10
115 109 10
115 111 30
115 113 15
115 117 10
115 121 10
115 122 10
115 124 15
115 128 15
115 129 30
115 131 15
115 132 30
115 133 30
115 134 10
115 135 15
115 137 15
115 138 30
115 139 15
115 140 30
115 141 15
115 142 30
115 143 15
115 144 15
115 145 15
115 146 15
115 147 30
115 148 10
115 149 15
116 3 30
116 5 30
116 8 15
116 10 30
116 12 30
116 14 10
116 16 30
116 18 30
116 19 30
116 23 10
116 24 15
116 30 30
116 34 30
116 36 30
116 37 10
116 39 15
116 40 15
116 42 30
116 43 10
116 44 30
116 47 10
116 53 15
116 55 10
116 58 30
116 59 15
116 60 30
116 61 15
116 62 30
116 63 30
116 68 15
116 70 30
116 71 30
116 74 30
116 76 30
116 80 10
116 82 30
116 83 15
116 86 10
116 87 15
116 89 30
116 90 30
116 92 30
116 94 15
116 96 10
116 97 15
116 100 10
116 104 15
116 106 15
116 107 15
116 108 30
116 109 15
116 110 15
116 115 10
116 120 15
116 125 10
116 126 10
116 130 30
116 134 30
116 137 15
116 138 10
116 141 15
116 142 30
116 143 15
116 146 30
116 147 10
116 148 15
116 149 10
117 4 30
117 5 30
117 8 10
117 9 10
117 10 30
117 12 10
117 13 30
117 16 30
117 19 15
117 20 15
117 22 10
117 24 30
117 26 30
117 31 30
117 33 10
117 34 30
117 36 10
117 37 10
117 39 10
117 40 15
117 43 30
117 44 30
117 45 15
117 48 10
117 49 10
117 51 15
117 55 10
117 57 30
117 58 15
117 59 30
117 61 10
117 62 10
117 63 30
117 66 15
117 68 10
117 72 15
117 73 30
117 75 10
117 77 30
117 81 10
117 87 10
117 88 30
117 91 30
117 92 15
117 93 15
117 95 15
117 97 30
117 99 10
117 102 15
117 103 10
117 107 30
117 109 30
117 110 15
117 112 15
117 116 30
117 118 15
117 122 10
117 123 15
117 127 15
117 132 10
117 134 15
117 135 15
117 141 30
117 142 15
117 143 15
117 144 30
117 146 15
117 147 15
117 148 30
117 149 15
118 1 15
118 3 10
118 8 30
118 10 10
118 11 30
118 14 30
118 16 30
118 17 10
118 20 15
118 29 15
118 32 15
118 34 30
118 35 15
118 37 10
118 41 15
118 42 10
118 43 10
118 47 10
118 52 10
118 56 15
118 58 30
118 59 15
118 61 15
118 62 30
118 64 10
118 66 15
118 73 10
118 74 30
118 77 15
118 81 30
118 83 15
118 86 30
118 90 10
118 91 30
118 92 15
118 93 10
118 94 15
118 95 30
118 97 30
118 99 10
118 102 30
118 104 30
118 106 10
118 107 15
118 108 10
118 109 30
118 112 30
118 114 30
118 115 30
118 116 15
118 119 30
118 120 15
118 121 30
118 122 30
118 126 30
118 128 30
118 132 10
118 133 15
118 135 15
118 138 10
118 142 10
118 143 10
118 147 10
118 149 30
119 2 10
119 3 30
119 5 30
119 10 10
119 14 15
119 15 30
119 16 15
119 18 15
119 19 10
119 21 15
119 22 10
119 23 30
119 24 15
119 25 10
119 26 10
119 32 15
119 34 30
119 36 15
119 37 15
119 38 30
119 40 30
119 42 30
119 47 10
119 48 30
119 49 15
119 50 30
119 51 10
119 52 10
119 55 10
119 56 15
119 58 30
119 61 10
119 62 30
119 63 15
119 64 10
119 66 15
119 67 10
119 68 15
119 69 15
119 71 10
119 72 30
119 73 30
119 75 30
119 77 15
119 78 15
119 79 15
119 80 15
119 83 15
119 85 30
119 87 15
119 88 15
119 89 30
119 95 30
119 96 15
119 97 10
119 98 10
119 99 10
119 105 30
119 106 10
119 107 15
119 109 30
119 112 10
119 113 10
119 115 10
119 116 15
119 117 30
119 120 15
119 121 10
119 122 30
119 123 10
119 127 30
119 129 30
119 131 10
119 132 30
119 133 15
119 134 10
119 135 30
119 139 10
119 141 15
119 143 15
119 144 15
119 148 10
119 149 15
120 6 15
120 7 30
120 8 15
120 10 15
120 11 10
120 13 30
120 14 15
120 15 10
120 18 30
120 22 10
120 28 30
120 29 10
120 31 15
120 32 30
120 35 15
120 37 15
120 41 30
120 45 30
120 48 30
120 50 10
120 51 15
120 52 30
120 56 15
120 57 30
120 59 10
120 61 15
120 63 15
120 64 30
120 65 15
120 69 10
120 70 15
120 73 15
120 74 15
120 75 30
120 78 15
120 80 15
120 81 10
120 82 15
120 84 30
120 89 30
120 90 15
120 91 15
120 93 10
120 94 10
120 99 10
120 103 15
120 104 30
120 105 15
120 106 15
120 107 15
120 108 10
120 110 10
120 111 15
120 112 30
120 113 30
120 114 30
120 115 15
120 117 30
120 122 15
120 126 10
120 127 10
120 128 30
120 132 15
120 133 15
120 134 15
120 135 10
120 137 30
120 139 15
120 141 15
120 147 15
120 148 30
120 149 10
121 5 30
121 7 15
121 9 10
121 11 30
121 13 30
121 16 15
121 17 15
121 19 15
121 20 10
121 21 15
121 22 10
121 23 30
121 24 10
121 26 10
121 28 15
121 29 15
121 31 30
121 32 10
121 35 15
121 36 30
121 39 10
121 40 10
121 42 10
121 43 30
121 44 10
121 45 30
121 46 15
121 47 10
121 48 10
121 49 10
121 50 10
121 54 30
121 55 15
121 56 10
121 57 30
121 58 15
121 61 15
121 64 10
121 65 30
121 66 30
121 68 10
121 69 10
121 70 15
121 73 30
121 75 30
121 83 30
121 84 30
121 86 30
121 88 30
121 89 10
121 91 10
121 92 15
121 94 15
121 95 10
121 96 10
121 98 30
121 99 30
121 103 30
121 106 10
121 107 10
121 108 10
121 111 10
121 114 30
121 116 10
121 117 15
121 120 15
121 122 15
121 125 15
121 126 30
121 128 30
121 130 15
121 132 10
121 133 30
121 135 10
121 136 30
121 138 10
121 141 15
121 145 10
121 147 15
121 148 15
121 149 30
122 2 15
122 9 30
122 12 15
122 15 15
122 16 30
122 18 10
122 21 10
122 30 15
122 31 15
122 34 10
122 35 15
122 36 15
122 37 15
122 40 10
122 42 15
122 44 10
122 45 10
122 46 10
122 48 30
122 50 30
122 52 10
122 53 30
122 54 15
122 55 10
122 56 15
122 57 30
122 58 10
122 59 15
122 62 30
122 71 10
122 75 10
122 76 15
122 77 30
122 78 10
122 79 30
122 82 30
122 84 15
122 85 30
122 86 30
122 87 30
122 88 30
122 90 30
122 92 30
122 93 30
122 94 10
122 95 30
122 96 10
122 97 30
122 101 30
122 104 10
122 105 10
122 107 30
122 108 15
122 110 15
122 112 15
122 113 15
122 114 10
122 116 30
122 125 15
122 126 30
122 128 15
122 130 10
122 132 10
122 136 30
122 137 15
122 138 30
122 139 10
122 140 10
122 142 15
122 144 30
122 145 30
122 149 10
123 1 30
123 2 15
123 3 15
123 6 10
123 9 15
123 10 15
123 16 10
123 17 15
123 18 30
123 19 30
123 26 10
123 28 10
123 30 10
123 31 10
123 33 30
123 36 30
123 37 10
123 38 15
123 40 15
123 42 15
123 43 10
123 44 10
123 45 15
123 51 30
123 54 15
123 56 30
123 57 10
123 58 30
123 59 15
123 62 10
123 63 15
123 65 15
123 66 30
123 67 10
123 69 15
123 70 30
123 72 10
123 73 30
123 75 10
123 77 10
123 79 10
123 82 30
123 84 10
123 85 10
123 91 15
123 92 10
123 93 10
123 95 30
123 96 30
123 97 30
123 98 30
123 99 30
123 100 30
